epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.7277258634567261,0.7564741969108582
0,468,0.677238404750824,0.8876181244850159,,
1,937,,,0.7280373573303223,0.7590019702911377
1,937,0.7154303193092346,0.772118091583252,,
2,1406,,,0.7383177280426025,0.7407609224319458
2,1406,0.7233090996742249,0.7511273622512817,,
3,1875,,,0.7233644723892212,0.760869562625885
3,1875,0.7282499670982361,0.7419350743293762,,
4,2344,,,0.714018702507019,0.7816387414932251
4,2344,0.7256460189819336,0.7361864447593689,,
5,2813,,,0.7355140447616577,0.7365826368331909
5,2813,0.7315884232521057,0.7295624613761902,,
6,3282,,,0.6881619691848755,0.8204703330993652
6,3282,0.7320558428764343,0.7165535688400269,,
7,3751,,,0.6968847513198853,0.8273433446884155
7,3751,0.7357281446456909,0.7212359309196472,,
8,4220,,,0.7420560717582703,0.7313770055770874
8,4220,0.7372637987136841,0.7194840312004089,,
9,4689,,,0.7211837768554688,0.7723827362060547
9,4689,0.7353274822235107,0.7135201692581177,,
