epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.726791262626648,0.7680407166481018
0,468,0.6835814714431763,0.875417172908783,,
1,937,,,0.7193146347999573,0.7798510193824768
1,937,0.7179007530212402,0.7654646635055542,,
2,1406,,,0.7364485859870911,0.7413575649261475
2,1406,0.7215730547904968,0.7498992681503296,,
3,1875,,,0.7261682152748108,0.7626553177833557
3,1875,0.7305201292037964,0.7360214591026306,,
4,2344,,,0.709034264087677,0.7756339907646179
4,2344,0.7286505699157715,0.7328769564628601,,
5,2813,,,0.7280373573303223,0.7385928630828857
5,2813,0.7287173867225647,0.7244526743888855,,
6,3282,,,0.6875389218330383,0.8373618721961975
6,3282,0.7373305559158325,0.715385913848877,,
7,3751,,,0.6922118663787842,0.8440985083580017
7,3751,0.7345930337905884,0.7179762125015259,,
8,4220,,,0.7342678904533386,0.7336466908454895
8,4220,0.7371302843093872,0.7198343276977539,,
9,4689,,,0.722741425037384,0.7636242508888245
9,4689,0.7369299530982971,0.7105889320373535,,
