epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.7878504395484924,0.6077491641044617
0,468,0.7261801362037659,0.7596642971038818,,
1,937,,,0.7719626426696777,0.6380144953727722
1,937,0.8034319281578064,0.5397796630859375,,
2,1406,,,0.7881619930267334,0.6724944710731506
2,1406,0.8518394827842712,0.40486282110214233,,
3,1875,,,0.7507787942886353,0.8289904594421387
3,1875,0.8960406184196472,0.2817836403846741,,
4,2344,,,0.726791262626648,0.9816021919250488
4,2344,0.9331641793251038,0.1892830729484558,,
5,2813,,,0.7672896981239319,0.9466633200645447
5,2813,0.9487881660461426,0.14648327231407166,,
6,3282,,,0.7825545072555542,1.0573862791061401
6,3282,0.9642785787582397,0.10492736846208572,,
7,3751,,,0.7847352027893066,1.1284542083740234
7,3751,0.9668825268745422,0.09447389096021652,,
8,4220,,,0.759190022945404,1.0662719011306763
8,4220,0.9732924103736877,0.07678684592247009,,
9,4689,,,0.7728971838951111,1.121213436126709
9,4689,0.9737597703933716,0.0747971460223198,,
