epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.7214953303337097,0.774404764175415
0,468,0.6825799345970154,0.8780352473258972,,
1,937,,,0.7202492356300354,0.7754388451576233
1,937,0.7217066287994385,0.763931930065155,,
2,1406,,,0.7355140447616577,0.7416056990623474
2,1406,0.7227749228477478,0.7462959289550781,,
3,1875,,,0.7118380069732666,0.7845234870910645
3,1875,0.7271816730499268,0.7338424324989319,,
4,2344,,,0.7130841016769409,0.7878639101982117
4,2344,0.7307872176170349,0.7356971502304077,,
5,2813,,,0.7370716333389282,0.7356290221214294
5,2813,0.735060453414917,0.7289153933525085,,
6,3282,,,0.6900311708450317,0.8257304430007935
6,3282,0.737931489944458,0.714424729347229,,
7,3751,,,0.6894081234931946,0.8519862294197083
7,3751,0.7334579825401306,0.7247062921524048,,
8,4220,,,0.7342678904533386,0.7319225072860718
8,4220,0.7393336296081543,0.7228793501853943,,
9,4689,,,0.7202492356300354,0.7608773112297058
9,4689,0.7371970415115356,0.71950364112854,,
