epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.7482866048812866,0.7032232880592346
0,468,0.7764572501182556,0.6264756321907043,,
1,937,,,0.7161993980407715,0.7931169271469116
1,937,0.8352140188217163,0.4665888547897339,,
2,1406,,,0.7760124802589417,0.6838706135749817
2,1406,0.8595846891403198,0.39327508211135864,,
3,1875,,,0.7763239741325378,0.6748797297477722
3,1875,0.8766108155250549,0.3525581955909729,,
4,2344,,,0.7031152844429016,0.846455454826355
4,2344,0.8954396843910217,0.29785647988319397,,
5,2813,,,0.6520249247550964,0.9748914837837219
5,2813,0.9104627370834351,0.26318418979644775,,
6,3282,,,0.7485981583595276,0.8344404101371765
6,3282,0.9247512817382812,0.2260953187942505,,
7,3751,,,0.7205607295036316,0.9384226202964783
7,3751,0.9310275912284851,0.19731710851192474,,
8,4220,,,0.6380062103271484,1.1868866682052612
8,4220,0.9401081800460815,0.17368388175964355,,
9,4689,,,0.7766355276107788,0.89080411195755
9,4689,0.9471189379692078,0.157561257481575,,
