epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.7965732216835022,0.5838398337364197
0,468,0.7767910957336426,0.6280826330184937,,
1,937,,,0.7928348779678345,0.5914192795753479
1,937,0.8542431592941284,0.4184621572494507,,
2,1406,,,0.8171339631080627,0.5797621011734009
2,1406,0.8926353454589844,0.3131093382835388,,
3,1875,,,0.8112149238586426,0.6176280379295349
3,1875,0.9208118915557861,0.23735518753528595,,
4,2344,,,0.7940809726715088,0.7208794355392456
4,2344,0.9425118565559387,0.17110365629196167,,
5,2813,,,0.7943925261497498,0.7482941150665283
5,2813,0.9547973275184631,0.13441261649131775,,
6,3282,,,0.800000011920929,0.8334419131278992
6,3282,0.9638779759407043,0.10966954380273819,,
7,3751,,,0.8183800578117371,0.8379872441291809
7,3751,0.964812695980072,0.10421466827392578,,
8,4220,,,0.7990654110908508,0.834357500076294
8,4220,0.9724911451339722,0.08108454197645187,,
9,4689,,,0.8143302202224731,0.990595817565918
9,4689,0.9767643809318542,0.06710071116685867,,
