epoch,step,train_acc,train_loss,val_acc,val_loss
0,234,,,0.7897196412086487,0.6302133798599243
0,234,0.9363023042678833,0.2255532592535019,,
1,469,,,0.781931459903717,0.6632703542709351
1,469,0.9691526889801025,0.15045537054538727,,
2,704,,,0.7875389456748962,0.6759316921234131
2,704,0.9858449697494507,0.1019376665353775,,
3,939,,,0.790965735912323,0.7086040377616882
3,939,0.9937905073165894,0.06730560958385468,,
4,1174,,,0.7847352027893066,0.7365351319313049
4,1174,0.9983975291252136,0.045821934938430786,,
5,1409,,,0.7844236493110657,0.7610111236572266
5,1409,0.9995993971824646,0.03147317096590996,,
6,1644,,,0.7797507643699646,0.8131335973739624
6,1644,0.9997329115867615,0.023483658209443092,,
7,1879,,,0.7841121554374695,0.8031618595123291
7,1879,0.9997329115867615,0.01858299784362316,,
8,2114,,,0.7887850403785706,0.8031154870986938
8,2114,0.999666154384613,0.014051174744963646,,
9,2349,,,0.7797507643699646,0.8657739162445068
9,2349,1.0,0.010472363792359829,,
10,2584,,,0.7809968590736389,0.8515377640724182
10,2584,0.9998664855957031,0.008727509528398514,,
11,2819,,,0.7928348779678345,0.8628831505775452
11,2819,0.9998664855957031,0.0072361198253929615,,
12,3054,,,0.795950174331665,0.8712888360023499
12,3054,0.9998664855957031,0.007043813820928335,,
13,3289,,,0.7897196412086487,0.8772541284561157
13,3289,0.9999332427978516,0.005536431912332773,,
14,3524,,,0.7803738117218018,0.9548346400260925
14,3524,1.0,0.005002986639738083,,
