epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.7286604642868042,0.7627817392349243
0,468,0.6799759864807129,0.8776842355728149,,
1,937,,,0.7274143099784851,0.7643353939056396
1,937,0.7215062975883484,0.7611066102981567,,
2,1406,,,0.7423676252365112,0.7398037910461426
2,1406,0.7255792021751404,0.7405401468276978,,
3,1875,,,0.7202492356300354,0.772074282169342
3,1875,0.7318555116653442,0.7304139733314514,,
4,2344,,,0.7149532437324524,0.783104658126831
4,2344,0.7279828786849976,0.7267113327980042,,
5,2813,,,0.7330217957496643,0.7404398918151855
5,2813,0.7331908941268921,0.7227645516395569,,
6,3282,,,0.6791277527809143,0.8410859107971191
6,3282,0.7429391741752625,0.7054447531700134,,
7,3751,,,0.6894081234931946,0.8419363498687744
7,3751,0.7384656667709351,0.7148202657699585,,
8,4220,,,0.7461059093475342,0.7306994199752808
8,4220,0.7392001152038574,0.7129887938499451,,
9,4689,,,0.7242990732192993,0.7627990245819092
9,4689,0.7400680780410767,0.7048521041870117,,
