epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.8015576601028442,0.5631247758865356
0,468,0.7767243385314941,0.6249091029167175,,
1,937,,,0.7953271269798279,0.595898449420929
1,937,0.8565133213996887,0.4039856493473053,,
2,1406,,,0.8090342879295349,0.6142392754554749
2,1406,0.8981772065162659,0.285434365272522,,
3,1875,,,0.8068535923957825,0.6961984038352966
3,1875,0.9270214438438416,0.20040839910507202,,
4,2344,,,0.7878504395484924,0.7475163340568542
4,2344,0.9503238201141357,0.1399572491645813,,
5,2813,,,0.8121495246887207,0.7490037679672241
5,2813,0.9598050117492676,0.11711663752794266,,
6,3282,,,0.7763239741325378,0.9956287145614624
6,3282,0.9713560938835144,0.08420585840940475,,
7,3751,,,0.8180685639381409,0.8863080739974976
7,3751,0.9723576307296753,0.07970461994409561,,
8,4220,,,0.7900311350822449,0.9510015845298767
8,4220,0.9739601016044617,0.07188422232866287,,
9,4689,,,0.8074766397476196,0.9033410549163818
9,4689,0.9749615788459778,0.07165775448083878,,
