epoch,step,train_acc,train_loss,val_acc,val_loss
0,468,,,0.800000011920929,0.5668715834617615
0,468,0.7735861539840698,0.6360861659049988,,
1,937,,,0.8056074976921082,0.6096339225769043
1,937,0.8808172345161438,0.32865867018699646,,
2,1406,,,0.8021807074546814,0.8571794629096985
2,1406,0.9474527835845947,0.15209735929965973,,
3,1875,,,0.7956386208534241,0.8533276319503784
3,1875,0.9703545570373535,0.0878242552280426,,
4,2344,,,0.7968847155570984,0.8808977007865906
4,2344,0.9735594391822815,0.07494325935840607,,
5,2813,,,0.7623053193092346,0.9497504830360413
5,2813,0.9766308069229126,0.06467927992343903,,
6,3282,,,0.7688473463058472,0.9746041893959045
6,3282,0.9811043739318848,0.056751638650894165,,
7,3751,,,0.80467289686203,0.9816622734069824
7,3751,0.9798357486724854,0.059739407151937485,,
8,4220,,,0.7704049944877625,1.069588303565979
8,4220,0.9835080504417419,0.04758911952376366,,
9,4689,,,0.800000011920929,0.9736087322235107
9,4689,0.9854443669319153,0.04132732376456261,,
