epoch,step,train_acc,train_loss,val_acc,val_loss
0,234,,,0.7912772297859192,0.6261186599731445
0,234,0.9354343414306641,0.22508905827999115,,
1,469,,,0.7834891080856323,0.6519933342933655
1,469,0.9694197773933411,0.15120403468608856,,
2,704,,,0.7900311350822449,0.6659278273582458
2,704,0.9861120581626892,0.10127303749322891,,
3,939,,,0.7831775546073914,0.7196895480155945
3,939,0.9942578673362732,0.06682174652814865,,
4,1174,,,0.790965735912323,0.7173639535903931
4,1174,0.9983307719230652,0.04476361721754074,,
5,1409,,,0.7853582501411438,0.7567079067230225
5,1409,0.9993323087692261,0.03283116966485977,,
6,1644,,,0.7760124802589417,0.7989190816879272
6,1644,0.9997996687889099,0.023517975583672523,,
7,1879,,,0.7862928509712219,0.7978408932685852
7,1879,0.9998664855957031,0.017322085797786713,,
8,2114,,,0.7922118306159973,0.7995917797088623
8,2114,0.9998664855957031,0.013412212952971458,,
9,2349,,,0.7869158983230591,0.8176426291465759
9,2349,0.9997329115867615,0.011441572569310665,,
10,2584,,,0.7775700688362122,0.8594370484352112
10,2584,0.9997996687889099,0.009497612714767456,,
11,2819,,,0.7947040796279907,0.8321094512939453
11,2819,1.0,0.007401387207210064,,
12,3054,,,0.7890965938568115,0.8816648125648499
12,3054,1.0,0.006276574917137623,,
13,3289,,,0.773208737373352,0.9388359189033508
13,3289,1.0,0.004850829020142555,,
14,3524,,,0.7869158983230591,0.9152572154998779
14,3524,1.0,0.0048959036357700825,,
